video_id,views,likes,comment_count
rX61Rpc7zWg,7,7,7
rXbKeHAoA84,8,8,8
rYcnh7hXOjE,10,10,10
rYnmrkMizdc,10,10,10
rYzLh2QuraQ,5,5,5
rZQepOFnYi8,12,12,12
r_HGFvrw5nQ,3,3,3
r_UPEj0er_s,1,1,1
raJMFayG5UA,11,11,11
raxxoc_JULA,4,4,4
razXGgVwSMs,3,3,3
rbQLd9Kj2VI,7,7,7
rcGFrdopXxo,4,4,4
rdJdJpwmcKU,7,7,7
rdeQT7KkqM8,4,4,4
rdsABjAP8Yg,15,15,15
rew7FoGy1Po,5,5,5
rf3iHqE240I,1,1,1
rgcE2lMa0Kw,5,5,5
rhhQS3ns6HU,9,9,9
ri1m5j_yq8A,5,5,5
rjLVCpE3kuw,4,4,4
rjh6CbETwn8,2,2,2
rjlxc-vxNBA,6,6,6
rll790aP60Q,6,6,6
rovAxg5A48Q,1,1,1
rpVHq00lOig,4,4,4
rplCCSqWXIY,7,7,7
rqTpMCq8uhk,7,7,7
rrwd2_UkmNw,8,8,8
rsEne1ZiQrk,15,15,15
rt7s9ud7uEM,2,2,2
rtJ7JTApIfM,5,5,5
rutlOmdgqgI,2,2,2
rvskMHn0sqQ,12,12,12
rwFfo61fVSY,15,15,15
rxUfRhVYeKI,1,1,1
rxmtHVSVjdo,21,21,21
ryqZUqgjvW8,1,1,1
ryr75N0nki0,11,11,11
rz4Dd1I_fX0,7,7,7
rz6-sdiGad8,3,3,3
rzVJrBOsf0M,13,13,13
s0QeTtDix80,1,1,1
s0Uxzh1E94U,5,5,5
s1APv5uO2VU,21,21,21
s1RxsMYi2xw,5,5,5
s1cpCfX-mgo,6,6,6
s1yV1kTrVGA,10,10,10
s1yurGsRM_s,1,1,1
s31XTrGJchQ,17,17,17
s32C3KAi0Nc,6,6,6
s3ChukSDGRU,14,14,14
s3oogx4roPI,5,5,5
s3tz_mNg6NQ,5,5,5
s4kX4R6T9ms,7,7,7
s7IchhU-o-A,3,3,3
s7JiyWfGIh8,1,1,1
s7wLPGmnahE,6,6,6
s7zVYJDj2Ok,3,3,3
s8UglxtkAIs,2,2,2
s8ZMmgPcO-k,4,4,4
s9C8lsOE4ik,5,5,5
s9STSzi4iPI,2,2,2
s9ZQ6VuoN1c,11,11,11
sBC9r4HuKu0,5,5,5
sBMOXHrXJtI,3,3,3
sD_31GJmhUc,7,7,7
sFMehG2tDcA,7,7,7
sFtLUGa3arU,11,11,11
sH0Agabp3Rs,2,2,2
sHz6Wlc2MAI,5,5,5
sIMChzE_aCo,4,4,4
sJGgV3p8JzY,6,6,6
sJzWZ1yXpek,9,9,9
sK2RoVVxQsA,9,9,9
sKLREPyI-dY,14,14,14
sLFaa6RPJIU,1,1,1
sMEmj80EJy8,4,4,4
sMLso2du91U,11,11,11
sNTLwCEiIJ4,9,9,9
sNgByUWwFKU,2,2,2
sNue9fiqUzk,1,1,1
sOIBkZsGb0A,6,6,6
sOmVqjuUHAM,6,6,6
sOz90t6gH-8,3,3,3
sP6Z94dDPEw,5,5,5
sQ0HnQq9IvE,1,1,1
sQEJ1fZhgUc,6,6,6
sQi0Yu1ApyE,7,7,7
sQzbRulqz3s,4,4,4
sRbhD2unwBc,9,9,9
sS0LCjOiIhc,13,13,13
sScTRKljFUs,5,5,5
sSszA_Ugd1A,9,9,9
sTVQDJyanco,4,4,4
sTfUSq8-9Jw,2,2,2
sTnCS91HgcE,5,5,5
sTvY9Llqtms,7,7,7
sTwiDhosVks,5,5,5
sTyOtjJyjsg,5,5,5
sUAQS-xDtYs,4,4,4
sV7QeEJ9daI,8,8,8
sV7eDd1d7LI,16,16,16
sVfTvLm-7Ac,3,3,3
sW5HaEsnuMI,8,8,8
sXP6vliZIHI,14,14,14
sXe2fzd8als,3,3,3
sXv9pTXD2T8,3,3,3
sYlCztAZ3AA,4,4,4
sYorT6jRNDc,6,6,6
sYvH7Y16iUM,9,9,9
sZWmwHjFRPI,6,6,6
sZoZryCb0P0,8,8,8
s_FAjI51LPU,3,3,3
s_LxZx42sIk,7,7,7
s_PNdnAwtcc,5,5,5
s_SJZSAtLBA,2,2,2
saPG3E59xeI,5,5,5
sbcbvuitiTc,2,2,2
scI7dYdlzuY,3,3,3
scMSeVaE7Ao,8,8,8
sciODVQP43w,3,3,3
sd80ZipTMDE,3,3,3
sdKWEWu4PnE,3,3,3
sdL70wkf_H0,11,11,11
sefscV3GvWM,7,7,7
seplheZ6d7M,4,4,4
sfMwXjNo3Rs,10,10,10
sfj3aX_ed7U,1,1,1
sfweKCYOPFc,4,4,4
sfxilYIycTc,10,10,10
sgT2Ozn17_c,1,1,1
sgX_StgXGF0,6,6,6
shHTYg-rOAg,9,9,9
shiTAXD78Y8,5,5,5
sirrTXiPFmw,7,7,7
sjN-NGsRg9g,7,7,7
sjVqDg32_8s,8,8,8
sk-DFZh1G1w,7,7,7
skFCPu6elew,3,3,3
smRlXuBcp3c,2,2,2
smjf3M6-1XE,7,7,7
soBb4X5Hb6k,12,12,12
sosxR6ZALjc,5,5,5
sottGW1p5os,1,1,1
spUNpyF58BY,1,1,1
spuXN0ccRQ8,7,7,7
sq4hYZlDPec,18,18,18
sqVuypJD7zo,6,6,6
sqkL6D0ScR0,18,18,18
srkj63VBSHM,3,3,3
ss6qQM054B0,1,1,1
ssVrzoCgr_w,2,2,2
ssk48FCVolk,15,15,15
stMM0EsoGwY,6,6,6
suEeS2v334I,6,6,6
sujW2qs0DzE,3,3,3
sukhhtHWgko,6,6,6
sun1x0ANt-Y,2,2,2
suqecwk9pdw,3,3,3
svZScJMh4Pg,6,6,6
svi8VheVPrc,8,8,8
sw-l5SW5hik,13,13,13
sw7RElt-SvE,6,6,6
swlpgKzTm2Y,9,9,9
sxQ0onDkFqQ,1,1,1
sxS9h8mU2Yk,6,6,6
sxxJug2Ob_A,6,6,6
sxyotaytAS0,15,15,15
syAXXLxO8tw,15,15,15
symdi5KSJts,2,2,2
szFrHKoD1GE,13,13,13
szTpLSf9QhY,3,3,3
szaJ5aW-LUs,12,12,12
szs2GAYwMHo,5,5,5
t0N7Vv7bafU,6,6,6
t0Ro2Yqs6mA,12,12,12
t0VsbEqfAvo,18,18,18
t1Liix4gi7k,1,1,1
t1shnJT8NCY,7,7,7
t2rpj72GHN0,7,7,7
t3z_pdr6z8w,7,7,7
t4NRe5NI5Gc,1,1,1
t4YAyT4ihIQ,4,4,4
t4ZsyO1n-kA,5,5,5
t4pRQ0jn23Q,29,29,29
t50M1CM7E8s,9,9,9
t5Lz14wu1uw,8,8,8
t5SXnaaOJfY,1,1,1
t5_dSCu_mLY,6,6,6
t5uVXqNLMDc,6,6,6
t6rHHnABoT8,10,10,10
t7Fa1GUf-LE,6,6,6
t7klO0p092Y,9,9,9
t8a8EFMAuSU,6,6,6
t8aPNtKYABk,7,7,7
t9GNMVfEiG4,12,12,12
t9JlSrTH9r0,3,3,3
t9QtXGirWf0,1,1,1
tAn7wxn2Atk,9,9,9
tBnIH8xPyZA,4,4,4
tBnWnQrkz7E,1,1,1
tCXGJQYZ9JA,15,15,15
tCnbAAgfxH8,1,1,1
tDT-a7fh5fc,2,2,2
tE5C3O71Xqo,13,13,13
tEmodtG8NV0,6,6,6
tEnCoocmPQM,7,7,7
tFLEym5aBzA,1,1,1
tFUKsthR-Ts,1,1,1
tFcfZwsbnnE,1,1,1
tG-IGNvfrg8,12,12,12
tG4Fbj1B1bY,5,5,5
tGRzz0oqgUE,7,7,7
tIYJcjhINqA,12,12,12
tJFk9dPdxO0,9,9,9
tJfDBSWYqU8,22,22,22
tJv-xtxKkQY,15,15,15
tKHC0X2EwAs,7,7,7
tKX8nUCSBjM,3,3,3
tMSu3Gyz1jU,4,4,4
tMazN5uH49U,9,9,9
tN8o_E_f9FQ,7,7,7
tNOkWPYY8No,5,5,5
tN_8CwE8ULI,10,10,10
tNla9nyRMmQ,1,1,1
tOFkFZbPdnQ,2,2,2
tP214lJtKlM,4,4,4
tPtMP_NAMz0,2,2,2
tRbHXZvVMbM,4,4,4
tT-lTxhW7pY,6,6,6
tTkOuNrpqWQ,2,2,2
tUBLW5bCqfM,1,1,1
tUbky9YzPZY,13,13,13
tUg-WLRdRv0,1,1,1
tVlb8rVs7kU,6,6,6
tWDK9rK-f1Q,7,7,7
tXWHO14c88c,3,3,3
tXlbRhkQaVc,12,12,12
tYF1dQRVS2c,6,6,6
tYFYoLEO0dM,2,2,2
t_bnyOOFDNM,12,12,12
ta6sV6WrElE,5,5,5
taxAD2LePy8,7,7,7
tblXEAKO6KA,3,3,3
tclPO3kOlfM,1,1,1
tdfFoSC8_7k,4,4,4
teA0Z7ltRSY,11,11,11
tfNzMKvoVOU,6,6,6
tfREC-AkX20,10,10,10
tfaGleA4qYo,6,6,6
tfuZKI4sTp8,4,4,4
tfyNPxM-M-w,2,2,2
tgGJhBTVCW0,5,5,5
tgHnvbYlW2k,3,3,3
tgMxQ4qCANg,5,5,5
thIRJLsnIxY,1,1,1
tiF9SzzzX_o,3,3,3
tj3EKWwIulQ,4,4,4
tjA7nAHOAww,25,25,25
tjwWaUs_OmM,2,2,2
tl4I1b6cHKc,13,13,13
tlILlcCE8Sc,20,20,20
tlqXVsoiwd8,2,2,2
tn0hCTyj2Kc,20,20,20
to-e5edw-X8,5,5,5
tojsUHxmOrQ,2,2,2
tp6wtD9jGyA,4,4,4
tpa4kp4lK60,16,16,16
tr7I4vokl78,4,4,4
trW9rxpSBxA,4,4,4
trWLY6NrS2Q,7,7,7
trcditUaQJg,12,12,12
tsM6kq-7nmw,15,15,15
ttf_EzEkxBk,1,1,1
tuONqBMf3XA,5,5,5
tugFFhML7VY,14,14,14
tvs3yvEcARA,2,2,2
twdauWqqmrc,1,1,1
tx-9LkVIdz0,5,5,5
txHbh2PAeV4,1,1,1
ty-AFKiiTRA,6,6,6
tySwY8qXwbQ,2,2,2
tyjVu_IFKMc,5,5,5
tymvJ8wowG4,5,5,5
u-OQ-Zv6PfI,1,1,1
u0-pfzKbh2k,9,9,9
u0feM_2mLvo,6,6,6
u2HVB-9lC3U,1,1,1
u429Qgvoxw4,13,13,13
u5Jw7D-c3II,6,6,6
u6GnElEnaqQ,5,5,5
u6unJQownW4,11,11,11
u7KZrt_cHH0,3,3,3
u7pV4vxD1bs,1,1,1
u9Mv98Gr5pY,19,19,19
uA8GdJJqz_s,11,11,11
uA8d1Y4K-2w,1,1,1
uAmsViupOa4,3,3,3
uBUnmdd5-iA,6,6,6
uBYzYji4rmE,7,7,7
uE_dSIumQ5Q,11,11,11
uEhv-4Eb9ms,1,1,1
uFDPLyAWpVg,13,13,13
uFUHjJQIC_4,2,2,2
uGV1YqYAiIM,4,4,4
uGwcNjWrgaU,7,7,7
uHRwMmwbFnA,2,2,2
uI5_G-Hiu8U,13,13,13
uI9G_fZRLWM,6,6,6
uJNKApY1Gys,4,4,4
uKbtYvJd1Ks,1,1,1
uKkbfxTHJGI,10,10,10
uLHygq6Mm-0,8,8,8
uLWBWUwIx64,6,6,6
uLY6Nypmk1A,2,2,2
uLdNG_axPpg,2,2,2
uN9zBcweN4M,3,3,3
uNuOS-qwM0Q,3,3,3
uO_8d1t5Xh4,1,1,1
uPyLIBSVrMw,4,4,4
uQWuC7L4_DQ,12,12,12
uRP4nAGMYCY,15,15,15
uSTNyHkde08,11,11,11
uTH--XRCGxM,2,2,2
uU3kLBo_ruo,8,8,8
uUEdjGTIB9Y,6,6,6
uUvgMnzplt4,4,4,4
uVcvhKTVZ8g,18,18,18
uY6lAISZQ0Q,9,9,9
uYaN4OLxm08,7,7,7
uZ1M3DkKCEI,8,8,8
uZUOzSMDBjg,12,12,12
u_C4onVrr8U,17,17,17
u_SA2QkZd24,5,5,5
uexk7jWXYmU,1,1,1
ufOnBRXy3Pc,1,1,1
ufynqs_COF4,18,18,18
ug7voYQnUaE,2,2,2
ugdgAifIOBA,5,5,5
ui05f6CoIxA,1,1,1
uiA4B5Y63IQ,2,2,2
uiZprtMUyCM,11,11,11
uikOKrrwsfw,4,4,4
ujyTQNNjjDU,4,4,4
ukqJTaHm-xc,5,5,5
ulCdoCfw-bY,18,18,18
ulNswX3If6U,28,28,28
uljtvXrkdbc,4,4,4
um-1fAVU1OQ,27,27,27
umPDFJkH3_M,5,5,5
unX4FQqM6vI,1,1,1
uovntV3ZMDc,15,15,15
upC36TCNXvg,3,3,3
upEIZAihcwo,5,5,5
upt1wHntDws,5,5,5
upzmEBwEtpo,7,7,7
ut6UYwbt6Xk,3,3,3
uu99R0zAUEw,5,5,5
uuWrT3jBzrw,3,3,3
uui3jdrph5Q,2,2,2
uwQX7nz0aUs,10,10,10
uwUchGQRXKM,6,6,6
uwfIr6flLXk,7,7,7
uxSAnJsb-SI,5,5,5
uxbQATBAXf8,4,4,4
uyl6WtHEYOQ,1,1,1
uzCxM2qFWeI,2,2,2
uzK1OmxS4CE,1,1,1
uz_JyfyowQE,6,6,6
v-dfygYIfLs,9,9,9
v-vx6GpTBkc,13,13,13
v0TiqC_C8wI,4,4,4
v0e9MS26QmA,15,15,15
v0eafGbrSJ8,4,4,4
v1OhsiZjpww,8,8,8
v1j5ckZwKEQ,8,8,8
v23_b_V6beI,9,9,9
v2OTO6UEVAo,11,11,11
v3Nv2R9Acec,6,6,6
v3O9vNi-dkA,2,2,2
v3UrBcJaczQ,8,8,8
v3hGUJJIjzk,10,10,10
v3y7FE76H7c,9,9,9
v4DFeT9z7yY,7,7,7
v5QCBkrbuy4,5,5,5
v6WdrNN9j8w,8,8,8
v6d1rShfyZk,5,5,5
v6xUgawDQB0,5,5,5
v7H_Or9Nr5I,25,25,25
v85VNXT0Euk,2,2,2
v8VMdSQL50w,7,7,7
v8aY6AzObYQ,5,5,5
v9wbMzkVseE,3,3,3
vAGtarDX544,7,7,7
vAh7jTAkCKc,8,8,8
vAuO3bHxSpc,18,18,18
vBQOVNuSNvI,2,2,2
vBdxi7-_HKw,6,6,6
vCWrArYJntc,6,6,6
vDtyaRoonx4,14,14,14
vDyYMcjf500,20,20,20
vFK7oWLWapc,7,7,7
vFQ8hsZsDkA,7,7,7
vGTTSdrV37U,11,11,11
vI4LHl4yFuo,7,7,7
vKbyfdJXoDg,1,1,1
vKuy3NdLhlE,4,4,4
vL2-H_0V7nw,13,13,13
vNfkwsj8RpQ,1,1,1
vNya04dlC4I,7,7,7
vOEaiQ2d6Mo,3,3,3
vOKOamXsXYE,6,6,6
vOodS7E-SNc,6,6,6
vQiiNGllGQo,14,14,14
vRN-32VKEHE,3,3,3
vRWH9GQ2J90,11,11,11
vRf3azp1pak,20,20,20
vSRAOvhFF1I,7,7,7
vTJKosHxYtM,11,11,11
vU14JY3x81A,7,7,7
vU7v5A5P8BM,1,1,1
vUiE_0GPqKE,7,7,7
vW7H-DKivX8,4,4,4
vWYyZMH_QjA,4,4,4
vXBfwgwT1nQ,5,5,5
vXi-FfoJsxQ,5,5,5
vY_5EvoL1Is,7,7,7
vYb4_ARPNfo,2,2,2
vZJXXguLysI,5,5,5
vZzIS17HexE,6,6,6
v_0WNLAmSaE,7,7,7
v_5qKt7M5fM,1,1,1
v_8TF4nv88s,11,11,11
v_CMMWCN5nQ,7,7,7
vaIN1OLd6kQ,1,1,1
vb9zbSGZ8GQ,3,3,3
vbaDqD_eBug,4,4,4
vbiiik_T3Bo,2,2,2
vc0fb3xhFHY,1,1,1
vd4zwINEcLY,1,1,1
ve3oQBjcAGI,6,6,6
vecSVX1QYbQ,5,5,5
vecmYltEk30,9,9,9
vfHd8MF0ExU,13,13,13
vfqeeScKVyc,4,4,4
vgX5M1eVhyw,5,5,5
vglAsbxMX_Q,5,5,5
viRVFxvXSss,3,3,3
viyRD5z6ilQ,2,2,2
vjI4Alon-3Q,21,21,21
vjSohj-Iclc,28,28,28
vjnqABgxfO0,16,16,16
vkHGedqmIPc,7,7,7
vll33KEoCcc,2,2,2
vlrywa519No,1,1,1
vm3_34a5D_s,8,8,8
vn9mMeWcgoM,7,7,7
vnuk6bbPXeY,11,11,11
voG07pt-KYI,22,22,22
voozHXadYYE,7,7,7
vorkmWa7He8,6,6,6
vqX6fkty-WQ,9,9,9
vsA_L1t4vXY,13,13,13
vsPTqR5778Q,6,6,6
vug4bROR79I,10,10,10
vus2jCm8H0U,3,3,3
vvUe5hNEXwE,1,1,1
vvuj7-xspns,4,4,4
vxfJbW6KDp4,6,6,6
vyqCSzFZyXg,8,8,8
w-TSI1O4yGM,1,1,1
w0XYVssCKjw,4,4,4
w16w7CYwGbE,3,3,3
w1zwGLBpULs,2,2,2
w2A8q3XIhu0,7,7,7
w2Es7-c9GAk,8,8,8
w2QTDd1sT1E,7,7,7
w4C4aSHUtE0,7,7,7
w4lcP5ZA4wg,6,6,6
w4n1XcBdwFk,4,4,4
w6rzRBHy1tk,7,7,7
w77zPAtVTuI,13,13,13
w7HJZPlJn_U,4,4,4
w7WsuNNLcNw,4,4,4
w8AJBlmLMZM,19,19,19
w8UI8r9Ccwk,14,14,14
w8VHZAeItno,3,3,3
w8vsuOXZBXc,8,8,8
w9JrUVI_h4I,18,18,18
wA6_Z2X-ut8,2,2,2
wAQ7autd61g,13,13,13
wCMHJ8bbTQs,2,2,2
wD5YzBDSXv8,10,10,10
wDl6MlgL8PM,11,11,11
wDrx1pxh-Po,7,7,7
wENhHnJI1ys,2,2,2
wFEAoF7RC7Y,4,4,4
wG7byaLSmFU,1,1,1
wGjplV12k10,10,10,10
wH-by1ydBTM,6,6,6
wHedpg7buow,8,8,8
wI6a1t-M_48,3,3,3
wI89nVn6LHk,23,23,23
wIimU5-UEPc,5,5,5
wJ5bOg46D7Y,4,4,4
wJJqGh2HLM8,8,8,8
wJYE0sFOteE,2,2,2
wJh-jurxmGQ,7,7,7
wKbFHK05Jks,1,1,1
wNhYCsu3WWk,11,11,11
wOFuVNiAJQQ,1,1,1
wOUTtsIp6tw,3,3,3
wPE9SdE7X_Q,5,5,5
wPib0uRFmC0,5,5,5
wQFsKrYLd10,8,8,8
wQZ95eZQtBE,5,5,5
wRGldR_SQAA,1,1,1
wRNYoWFjmEc,7,7,7
wSwewlSkIXU,7,7,7
wT_yPn3LfNA,18,18,18
wTiDluJ4Yd0,1,1,1
wV7RsaTY228,7,7,7
wW4JB9tjlik,11,11,11
wYeMe6_ISKc,3,3,3
w_b63zETbSs,5,5,5
wa5eXqjEewE,10,10,10
wa9ZyarpM2U,8,8,8
waRVWv_UDCk,1,1,1
wamF2KUQKLA,4,4,4
wb49-oV0F78,9,9,9
wbSwFU6tY1c,10,10,10
wbxblKFtGCg,14,14,14
wc4v9uT6GWc,7,7,7
wcy08U4FC-Y,7,7,7
wd8h1iND_ys,6,6,6
wd_JwfXgFHk,1,1,1
we2XODhx-CM,1,1,1
we5djgQwK9w,19,19,19
we_Cs4Q0P2A,7,7,7
weebcQPRGUE,6,6,6
wextSFa6rmI,5,5,5
wfWIs2gFTAM,10,10,10
wfkZ2gXl2ak,2,2,2
wgW2z_wXyOA,7,7,7
wgiW1uFZYr8,4,4,4
wgqY-ojvNUQ,4,4,4
whNT1a3igGo,2,2,2
whwUlzuLfs4,17,17,17
wjOK-U2GhIs,8,8,8
wjj2upnfBI0,19,19,19
wnwF1FHybDQ,1,1,1
woDDGmpV2KE,1,1,1
wowAOdTYqw8,13,13,13
wppAQ8uZpfQ,2,2,2
wqEknnPadMA,12,12,12
wqS9QwOIH3s,4,4,4
wrPEjEqURJg,6,6,6
wrpeEitIEpA,7,7,7
wtTmLBfIiG4,1,1,1
wtegEB9lvaA,3,3,3
wuEKwkTqdw4,7,7,7
wwVOmTImfLA,2,2,2
wwX-RSqxEXc,5,5,5
wwZ-T_WQ03A,4,4,4
wx-M8sxcOp8,7,7,7
wxd-5OIngDw,1,1,1
wylMwU1wEOM,16,16,16
wzKL-bQKcgA,7,7,7
x-uBFJLY8Ow,3,3,3
x1l-HRvwnB4,11,11,11
x25k_-Katf4,4,4,4
x2KAYep8FwI,17,17,17
x2u-KEex34A,5,5,5
x3ch1ajtwbc,1,1,1
x3zQELlrY6A,5,5,5
x4TZEVqKIvs,9,9,9
x7sagGvoRI0,7,7,7
x8eLIJAM58M,1,1,1
x9e_8zRuuO8,12,12,12
x9mh-SwSKas,2,2,2
xAXh7vSmjRk,1,1,1
xArN1yUcXXc,6,6,6
xBiB4CIq9FE,10,10,10
xDsMX18qSfE,8,8,8
xF99M6Zilac,9,9,9
xGCnZ-9dPc0,9,9,9
xGcrvGTMgkg,8,8,8
xGz_FZ0ePwE,7,7,7
xIbQZpwVweE,6,6,6
xJrOUJpCxOE,5,5,5
xL_qpDkF5A8,6,6,6
xLkHEZTSeoU,5,5,5
xLtYmhj-0Kg,9,9,9
xLvkFer6aOY,4,4,4
xNGFSEcRSZI,5,5,5
xNkLDa3_nnk,2,2,2
xNvlaa5-vtI,1,1,1
xOFdHUv0zrQ,4,4,4
xPsEiZAOb_I,5,5,5
xTlNMmZKwpA,16,16,16
xTrwT0jSUg0,3,3,3
xVU8nEIsapY,18,18,18
xVYmcVgfDNA,4,4,4
xXf2ct7C2fQ,12,12,12
xYShiXMGULE,2,2,2
xYb9HeucPf0,4,4,4
xYtsL9znopI,10,10,10
xZNBFcwd7zc,10,10,10
x_IG4DeedB4,8,8,8
x_joMJBrT34,17,17,17
xe5tXZs-iWw,16,16,16
xe6o4ex7-YA,5,5,5
xe8Id7pDNOM,7,7,7
xegUPsJaUKc,6,6,6
xejjA2AFO5I,2,2,2
xf-dywd3zx0,13,13,13
xf4iv4ic70M,13,13,13
xfdUIY8rEmA,12,12,12
xffS8n-M0Jg,14,14,14
xfi2eRAokc8,1,1,1
xfmipNU4Odc,3,3,3
xg9ebVTL9yE,2,2,2
xgKyh00g6y8,3,3,3
xgo7SDyFqvc,4,4,4
xgtLKeCkCiw,1,1,1
xhBMUFDdiok,2,2,2
xhs8tf1v__w,3,3,3
xi8u9DcC0_Q,6,6,6
xkYpO9ATUT0,1,1,1
xkgcvfbzuqo,1,1,1
xl3HhY2BTuU,1,1,1
xlQLyAOQXjQ,5,5,5
xnBtEib-H9E,3,3,3
xoeObnVyBug,4,4,4
xp0m08eOD5U,6,6,6
xptpXSTtgSY,9,9,9
xqj7XOv9mC8,6,6,6
xrMfUeOPWto,21,21,21
xsqInns6LXQ,7,7,7
xtR7m-Fl-F0,7,7,7
xutm6oMTBw8,4,4,4
xvaCIbcM2-I,4,4,4
xvmTr6S00Aw,11,11,11
xwXP7vB4mlY,10,10,10
xxQhWrAcQnE,7,7,7
xyXscDJSHD0,1,1,1
y00fPzC-xiA,1,1,1
y0BlGqwLLGQ,10,10,10
y2l7bhf5fJo,1,1,1
y3qfeoqErtY,9,9,9
y4EbUvQ4a5s,5,5,5
y6KYFcta4SE,3,3,3
y7QjFRtt-sg,7,7,7
y86ymJNswlE,1,1,1
y8lFgF_IjPw,8,8,8
yA4xvRkZYjs,5,5,5
yAqHUwjnue4,10,10,10
yArprk0q9eE,6,6,6
yBXcNcBnImc,5,5,5
yDiXQl7grPQ,15,15,15
yExDk_Re0Kw,2,2,2
yFRPhi0jhGc,9,9,9
yF_EbNjQq3E,5,5,5
yHHnywiSwIE,4,4,4
yI2k6OKsSVw,2,2,2
yI7qQ85DTZY,1,1,1
yJqsPBWbtjk,9,9,9
yKVAhDbSito,6,6,6
yLdav-8af6g,6,6,6
yMf3dvNzXbU,10,10,10
yMl68dEcOAg,3,3,3
yMvpbrJ1CWQ,7,7,7
yN0O8UaTnRA,2,2,2
yN7N0P2TxHQ,7,7,7
yNfI81Am8YM,2,2,2
yO9snUMvRuU,18,18,18
yOZf7zIf6fM,6,6,6
yQR3OCRZqTk,1,1,1
yRCsqCC7PFg,6,6,6
ySBjb4_JGtY,6,6,6
ySFJtla2LY4,6,6,6
ySy8mcceTno,6,6,6
yTyLXFAIfOI,3,3,3
yUMalTN2OvM,3,3,3
yW6ORWYn3g0,1,1,1
yWjRvhfjpI8,14,14,14
yXLo4iOb3GU,5,5,5
yYeSzy30h5k,4,4,4
yZC5DH7VScY,2,2,2
yZG0wggoEqI,8,8,8
yZGSIpcAfEo,2,2,2
yZMRXTmFzPs,8,8,8
y_WoOYybCro,13,13,13
ya6CQrFacIY,7,7,7
yawznhmT8x8,4,4,4
yc-iu4MjK1g,4,4,4
yc0kcGgg3o0,1,1,1
yc2m1LLa9l4,1,1,1
ycuMyyqBWQY,8,8,8
ycy30LIbq4w,15,15,15
ydNCj-866_Q,1,1,1
ydPYNo8o-lI,12,12,12
ydRw4zylmbw,1,1,1
yef_HfQoBd8,2,2,2
yejbi6aD8IA,1,1,1
yfxJHGhaECA,2,2,2
yh1NAMi2oLg,9,9,9
yigx1EjB85s,6,6,6
yirvgC-kMq0,6,6,6
ykHeGtN4m94,9,9,9
yko-YmuDm7E,1,1,1
yleuZbY8rKk,12,12,12
ym4MWosKD6M,1,1,1
yq4mgb1PDTI,3,3,3
yqnr91FFV4U,4,4,4
yqulWPljawo,2,2,2
ys2x8oOK7wE,4,4,4
ys6KVWA4okw,7,7,7
ytsZFYMGl0w,1,1,1
yuBqWcSKrCk,1,1,1
yvicqMrAHvQ,7,7,7
ywcNsJb2v2U,5,5,5
ywm84JNihIg,12,12,12
yxFdue1dCtE,5,5,5
yyr51Kznab4,6,6,6
yz7Xq3T0YPs,1,1,1
yzJtC835sio,1,1,1
z05WIkCvgjU,1,1,1
z0UNp33SUTE,6,6,6
z1FfOwjlqxU,7,7,7
z1Fvrmf4BXc,13,13,13
z2kEKZ6jyQQ,5,5,5
z3EN0dyR7W0,8,8,8
z5JQMBcVFns,3,3,3
z6A2LHGx8_A,24,24,24
z7BOWQihC7M,1,1,1
z7WjD5G5ZuY,1,1,1
z91xQ5u-_wY,5,5,5
zBovkx07epw,3,3,3
zDbq7y20wpw,3,3,3
zDz9s2AOTVE,4,4,4
zEHRNS-Scrs,4,4,4
zEf423kYfqk,20,20,20
zF5Q4OhCVsI,6,6,6
zFPEOG1Yxvw,14,14,14
zFYFHQq6dgs,7,7,7
zFuOksI6AVg,9,9,9
zG3PLW534Wg,7,7,7
zGD3Qvb04gc,1,1,1
zGoE6Hco4jE,4,4,4
zHxHdNOuxgY,7,7,7
zIiIcjfA2-I,5,5,5
zJ9kMg08Yds,5,5,5
zJP-CSFgb_s,1,1,1
zJUtRGrvkqM,1,1,1
zLJsJR0O6VI,13,13,13
zLuhCfBqf5U,25,25,25
zMKI64iY2CY,8,8,8
zNL_kGO6lQ8,13,13,13
zNZJNlx4P80,4,4,4
zNqCVTs38nU,5,5,5
zNqSvg5qwGw,6,6,6
zO0dIgvpmfw,11,11,11
zOLbPvwK7-Q,2,2,2
zOgle88sKro,7,7,7
zPJl2e38S4g,10,10,10
zPm4rR1cmzU,5,5,5
zS5-hxARjJo,4,4,4
zT4DJKkN_Do,11,11,11
zTY7dvFJbXY,12,12,12
zUDcGDK_bRw,7,7,7
zUKVLp4RzJA,4,4,4
zUrDUxh5xS0,7,7,7
zUrib9ZbraY,3,3,3
zUzBfBqbSmc,12,12,12
zV9XlOw0Dyw,6,6,6
zWrMvW7S3tg,9,9,9
zYWt2mnalP8,1,1,1
zYX1bgxEAhw,8,8,8
zYlW81GZYug,3,3,3
zZ9FciUx6gs,7,7,7
zZTyHHxJAzw,17,17,17
zbV1zyg_4qU,3,3,3
zbtyaKAMDdk,5,5,5
zcEE8J2Bqa8,15,15,15
zeO4C8e4pjw,10,10,10
zeQaJGkFyqQ,1,1,1
zfeN12n3fxk,14,14,14
zg4Xg7_u3sE,3,3,3
zg5lIBmmeRc,3,3,3
ziLNTsTPL4k,3,3,3
zi_6oaQyckM,12,12,12
zjgZuuE8OVc,12,12,12
zkG4Xpz6t68,7,7,7
zkrq7Kpd1so,1,1,1
